year,category,winner,entity,extra
1959,MUSIC (Music Score of a Dramatic or Comedy Picture),FALSE,The Nun's Story,2779
1959,MUSIC (Music Score of a Dramatic or Comedy Picture),FALSE,On the Beach,2780
1959,MUSIC (Music Score of a Dramatic or Comedy Picture),FALSE,Pillow Talk,2781
1959,MUSIC (Scoring of a Musical Picture),FALSE,The Five Pennies,2782
1959,MUSIC (Scoring of a Musical Picture),FALSE,Li'l Abner,2783
1959,MUSIC (Scoring of a Musical Picture),FALSE,Say One for Me,2784
1959,MUSIC (Scoring of a Musical Picture),FALSE,Sleeping Beauty,2785
1959,MUSIC (Song),FALSE,The Best of Everything,2786
1959,MUSIC (Song),FALSE,The Five Pennies,2787
1959,MUSIC (Song),FALSE,The Hanging Tree,2788
1959,MUSIC (Song),FALSE,The Young Land,2789
1959,BEST MOTION PICTURE,FALSE,Anatomy of a Murder,2790
1959,BEST MOTION PICTURE,FALSE,The Diary of Anne Frank,2791
1959,BEST MOTION PICTURE,FALSE,The Nun's Story,2792
1959,BEST MOTION PICTURE,FALSE,Room at the Top,2793
1959,SHORT SUBJECT (Cartoon),FALSE,Mexicali Shmoes,2794
1959,SHORT SUBJECT (Cartoon),FALSE,Noah's Ark,2795
1959,SHORT SUBJECT (Cartoon),FALSE,The Violinist,2796
1959,SHORT SUBJECT (Live Action),FALSE,Between the Tides,2797
1959,SHORT SUBJECT (Live Action),FALSE,Mysteries of the Deep,2798
1959,SHORT SUBJECT (Live Action),FALSE,"The Running, Jumping and Standing-Still Film",2799
1959,SHORT SUBJECT (Live Action),FALSE,Skyscraper,2800
1959,SOUND,FALSE,Journey to the Center of the Earth,2801
1959,SOUND,FALSE,Libel!,2802
1959,SOUND,FALSE,The Nun's Story,2803
1959,SOUND,FALSE,Porgy and Bess,2804
1959,SPECIAL EFFECTS,FALSE,Journey to the Center of the Earth,2805
1959,WRITING (Screenplay--based on material from another medium),FALSE,Anatomy of a Murder,2806
1959,WRITING (Screenplay--based on material from another medium),FALSE,Ben-Hur,2807
1959,WRITING (Screenplay--based on material from another medium),FALSE,The Nun's Story,2808
1959,WRITING (Screenplay--based on material from another medium),FALSE,Some Like It Hot,2809
1959,WRITING (Story and Screenplay--written directly for the screen),FALSE,The 400 Blows,2810
1959,WRITING (Story and Screenplay--written directly for the screen),FALSE,North by Northwest,2811
1959,WRITING (Story and Screenplay--written directly for the screen),FALSE,Operation Petticoat,2812
1959,WRITING (Story and Screenplay--written directly for the screen),FALSE,Wild Strawberries,2813
1960,ACTOR,FALSE,Trevor Howard,2814
1960,ACTOR,FALSE,Jack Lemmon,2815
1960,ACTOR,FALSE,Laurence Olivier,2816
1960,ACTOR,FALSE,Spencer Tracy,2817
1960,ACTOR IN A SUPPORTING ROLE,FALSE,Peter Falk,2818
1960,ACTOR IN A SUPPORTING ROLE,FALSE,Jack Kruschen,2819
1960,ACTOR IN A SUPPORTING ROLE,FALSE,Sal Mineo,2820
1960,ACTOR IN A SUPPORTING ROLE,FALSE,Chill Wills,2821
1960,ACTRESS,FALSE,Greer Garson,2822
1960,ACTRESS,FALSE,Deborah Kerr,2823
1960,ACTRESS,FALSE,Shirley MacLaine,2824
1960,ACTRESS,FALSE,Melina Mercouri,2825
1960,ACTRESS IN A SUPPORTING ROLE,FALSE,Glynis Johns,2826
1960,ACTRESS IN A SUPPORTING ROLE,FALSE,Shirley Knight,2827
1960,ACTRESS IN A SUPPORTING ROLE,FALSE,Janet Leigh,2828
1960,ACTRESS IN A SUPPORTING ROLE,FALSE,Mary Ure,2829
1960,ART DIRECTION (Black-and-White),FALSE,The Facts of Life,2830
1960,ART DIRECTION (Black-and-White),FALSE,Psycho,2831
1960,ART DIRECTION (Black-and-White),FALSE,Sons and Lovers,2832
1960,ART DIRECTION (Black-and-White),FALSE,Visit to a Small Planet,2833
1960,ART DIRECTION (Color),FALSE,Cimarron,2834
1960,ART DIRECTION (Color),FALSE,It Started in Naples,2835
1960,ART DIRECTION (Color),FALSE,Pepe,2836
1960,ART DIRECTION (Color),FALSE,Sunrise at Campobello,2837
1960,CINEMATOGRAPHY (Black-and-White),FALSE,The Apartment,2838
1960,CINEMATOGRAPHY (Black-and-White),FALSE,The Facts of Life,2839
1960,CINEMATOGRAPHY (Black-and-White),FALSE,Inherit the Wind,2840
1960,CINEMATOGRAPHY (Black-and-White),FALSE,Psycho,2841
1960,CINEMATOGRAPHY (Color),FALSE,The Alamo,2842
1960,CINEMATOGRAPHY (Color),FALSE,Butterfield 8,2843
1960,CINEMATOGRAPHY (Color),FALSE,Exodus,2844
1960,CINEMATOGRAPHY (Color),FALSE,Pepe,2845
1960,COSTUME DESIGN (Black-and-White),FALSE,Never on Sunday,2846
1960,COSTUME DESIGN (Black-and-White),FALSE,The Rise and Fall of Legs Diamond,2847
1960,COSTUME DESIGN (Black-and-White),FALSE,Seven Thieves,2848
1960,COSTUME DESIGN (Black-and-White),FALSE,The Virgin Spring,2849
1960,COSTUME DESIGN (Color),FALSE,Can-Can,2850
1960,COSTUME DESIGN (Color),FALSE,Midnight Lace,2851
1960,COSTUME DESIGN (Color),FALSE,Pepe,2852
1960,COSTUME DESIGN (Color),FALSE,Sunrise at Campobello,2853
1960,DIRECTING,FALSE,Never on Sunday,2854
1960,DIRECTING,FALSE,Psycho,2855
1960,DIRECTING,FALSE,Sons and Lovers,2856
1960,DIRECTING,FALSE,The Sundowners,2857
1960,DOCUMENTARY (Feature),FALSE,Rebel in Paradise,2858
1960,DOCUMENTARY (Short Subject),FALSE,Beyond Silence,2859
1960,DOCUMENTARY (Short Subject),FALSE,A City Called Copenhagen,2860
1960,DOCUMENTARY (Short Subject),FALSE,George Grosz' Interregnum,2861
1960,DOCUMENTARY (Short Subject),FALSE,Universe,2862
1960,FILM EDITING,FALSE,The Alamo,2863
1960,FILM EDITING,FALSE,Inherit the Wind,2864
1960,FILM EDITING,FALSE,Pepe,2865
1960,FILM EDITING,FALSE,Spartacus,2866
1960,FOREIGN LANGUAGE FILM,FALSE,Kapo,2867
1960,FOREIGN LANGUAGE FILM,FALSE,La V̩rit̩,2868
1960,FOREIGN LANGUAGE FILM,FALSE,Macario,2869
1960,FOREIGN LANGUAGE FILM,FALSE,The Ninth Circle,2870
1960,MUSIC (Music Score of a Dramatic or Comedy Picture),FALSE,The Alamo,2871
1960,MUSIC (Music Score of a Dramatic or Comedy Picture),FALSE,Elmer Gantry,2872
1960,MUSIC (Music Score of a Dramatic or Comedy Picture),FALSE,The Magnificent Seven,2873
1960,MUSIC (Music Score of a Dramatic or Comedy Picture),FALSE,Spartacus,2874
1960,MUSIC (Scoring of a Musical Picture),FALSE,Bells Are Ringing,2875
1960,MUSIC (Scoring of a Musical Picture),FALSE,Can-Can,2876
1960,MUSIC (Scoring of a Musical Picture),FALSE,Let's Make Love,2877
1960,MUSIC (Scoring of a Musical Picture),FALSE,Pepe,2878
1960,MUSIC (Song),FALSE,The Facts of Life,2879
1960,MUSIC (Song),FALSE,Pepe,2880
1960,MUSIC (Song),FALSE,The Alamo,2881
1960,MUSIC (Song),FALSE,High Time,2882
1960,BEST MOTION PICTURE,FALSE,The Alamo,2883
1960,BEST MOTION PICTURE,FALSE,Elmer Gantry,2884
1960,BEST MOTION PICTURE,FALSE,Sons and Lovers,2885
1960,BEST MOTION PICTURE,FALSE,The Sundowners,2886
1960,SHORT SUBJECT (Cartoon),FALSE,Goliath II,2887
1960,SHORT SUBJECT (Cartoon),FALSE,High Note,2888
1960,SHORT SUBJECT (Cartoon),FALSE,Mouse and Garden,2889
1960,SHORT SUBJECT (Cartoon),FALSE,A Place in the Sun,2890
1960,SHORT SUBJECT (Live Action),FALSE,The Creation of Woman,2891
1960,SHORT SUBJECT (Live Action),FALSE,Islands of the Sea,2892
1960,SHORT SUBJECT (Live Action),FALSE,A Sport Is Born,2893
1960,SOUND,FALSE,The Apartment,2894
1960,SOUND,FALSE,Cimarron,2895
1960,SOUND,FALSE,Pepe,2896
1960,SOUND,FALSE,Sunrise at Campobello,2897
1960,SPECIAL EFFECTS,FALSE,The Last Voyage,2898
1960,WRITING (Screenplay--based on material from another medium),FALSE,Inherit the Wind,2899
1960,WRITING (Screenplay--based on material from another medium),FALSE,Sons and Lovers,2900
1960,WRITING (Screenplay--based on material from another medium),FALSE,The Sundowners,2901
1960,WRITING (Screenplay--based on material from another medium),FALSE,Tunes of Glory,2902
1960,WRITING (Story and Screenplay--written directly for the screen),FALSE,The Angry Silence,2903
1960,WRITING (Story and Screenplay--written directly for the screen),FALSE,The Facts of Life,2904
1960,WRITING (Story and Screenplay--written directly for the screen),FALSE,"Hiroshima, Mon Amour",2905
1960,WRITING (Story and Screenplay--written directly for the screen),FALSE,Never on Sunday,2906
1961,ACTOR,FALSE,Charles Boyer,2907
1961,ACTOR,FALSE,Paul Newman,2908
1961,ACTOR,FALSE,Spencer Tracy,2909
1961,ACTOR,FALSE,Stuart Whitman,2910
1961,ACTOR IN A SUPPORTING ROLE,FALSE,Montgomery Clift,2911
1961,ACTOR IN A SUPPORTING ROLE,FALSE,Peter Falk,2912
1961,ACTOR IN A SUPPORTING ROLE,FALSE,Jackie Gleason,2913
1961,ACTOR IN A SUPPORTING ROLE,FALSE,George C. Scott,2914
1961,ACTRESS,FALSE,Audrey Hepburn,2915
1961,ACTRESS,FALSE,Piper Laurie,2916
1961,ACTRESS,FALSE,Geraldine Page,2917
1961,ACTRESS,FALSE,Natalie Wood,2918
1961,ACTRESS IN A SUPPORTING ROLE,FALSE,Fay Bainter,2919
1961,ACTRESS IN A SUPPORTING ROLE,FALSE,Judy Garland,2920
1961,ACTRESS IN A SUPPORTING ROLE,FALSE,Lotte Lenya,2921
1961,ACTRESS IN A SUPPORTING ROLE,FALSE,Una Merkel,2922
1961,ART DIRECTION (Black-and-White),FALSE,The Absent Minded Professor,2923
1961,ART DIRECTION (Black-and-White),FALSE,The Children's Hour,2924
1961,ART DIRECTION (Black-and-White),FALSE,Judgment at Nuremberg,2925
1961,ART DIRECTION (Black-and-White),FALSE,La Dolce Vita,2926
1961,ART DIRECTION (Color),FALSE,Breakfast at Tiffany's,2927
1961,ART DIRECTION (Color),FALSE,El Cid,2928
1961,ART DIRECTION (Color),FALSE,Flower Drum Song,2929
1961,ART DIRECTION (Color),FALSE,Summer and Smoke,2930
1961,CINEMATOGRAPHY (Black-and-White),FALSE,The Absent Minded Professor,2931
1961,CINEMATOGRAPHY (Black-and-White),FALSE,The Children's Hour,2932
1961,CINEMATOGRAPHY (Black-and-White),FALSE,Judgment at Nuremberg,2933
1961,CINEMATOGRAPHY (Black-and-White),FALSE,"One, Two, Three",2934
1961,CINEMATOGRAPHY (Color),FALSE,Fanny,2935
1961,CINEMATOGRAPHY (Color),FALSE,Flower Drum Song,2936
1961,CINEMATOGRAPHY (Color),FALSE,A Majority of One,2937
1961,CINEMATOGRAPHY (Color),FALSE,One-Eyed Jacks,2938
1961,COSTUME DESIGN (Black-and-White),FALSE,The Children's Hour,2939
1961,COSTUME DESIGN (Black-and-White),FALSE,Claudelle Inglish,2940
1961,COSTUME DESIGN (Black-and-White),FALSE,Judgment at Nuremberg,2941
1961,COSTUME DESIGN (Black-and-White),FALSE,Yojimbo,2942
1961,COSTUME DESIGN (Color),FALSE,Babes in Toyland,2943
1961,COSTUME DESIGN (Color),FALSE,Back Street,2944
1961,COSTUME DESIGN (Color),FALSE,Flower Drum Song,2945
1961,COSTUME DESIGN (Color),FALSE,Pocketful of Miracles,2946
1961,DIRECTING,FALSE,The Guns of Navarone,2947
1961,DIRECTING,FALSE,The Hustler,2948
1961,DIRECTING,FALSE,Judgment at Nuremberg,2949
1961,DIRECTING,FALSE,La Dolce Vita,2950
1961,DOCUMENTARY (Feature),FALSE,La Grande Olimpiade (Olympic Games 1960),2951
1961,DOCUMENTARY (Short Subject),FALSE,Breaking the Language Barrier,2952
1961,DOCUMENTARY (Short Subject),FALSE,Cradle of Genius,2953
1961,DOCUMENTARY (Short Subject),FALSE,Kahl,2954
1961,DOCUMENTARY (Short Subject),FALSE,L'Uomo in Grigio (The Man in Gray),2955
1961,FILM EDITING,FALSE,Fanny,2956
1961,FILM EDITING,FALSE,The Guns of Navarone,2957
1961,FILM EDITING,FALSE,Judgment at Nuremberg,2958
1961,FILM EDITING,FALSE,The Parent Trap,2959
1961,FOREIGN LANGUAGE FILM,FALSE,Harry and the Butler,2960
1961,FOREIGN LANGUAGE FILM,FALSE,Immortal Love,2961
1961,FOREIGN LANGUAGE FILM,FALSE,The Important Man,2962
1961,FOREIGN LANGUAGE FILM,FALSE,Placido,2963
1961,MUSIC (Music Score of a Dramatic or Comedy Picture),FALSE,El Cid,2964
1961,MUSIC (Music Score of a Dramatic or Comedy Picture),FALSE,Fanny,2965
1961,MUSIC (Music Score of a Dramatic or Comedy Picture),FALSE,The Guns of Navarone,2966
1961,MUSIC (Music Score of a Dramatic or Comedy Picture),FALSE,Summer and Smoke,2967
1961,MUSIC (Scoring of a Musical Picture),FALSE,Babes in Toyland,2968
1961,MUSIC (Scoring of a Musical Picture),FALSE,Flower Drum Song,2969
1961,MUSIC (Scoring of a Musical Picture),FALSE,Khovanshchina,2970
1961,MUSIC (Scoring of a Musical Picture),FALSE,Paris Blues,2971
1961,MUSIC (Song),FALSE,Bachelor in Paradise,2972
1961,MUSIC (Song),FALSE,El Cid,2973
1961,MUSIC (Song),FALSE,Pocketful of Miracles,2974
1961,MUSIC (Song),FALSE,Town without Pity,2975
1961,BEST MOTION PICTURE,FALSE,Fanny,2976
1961,BEST MOTION PICTURE,FALSE,The Guns of Navarone,2977
1961,BEST MOTION PICTURE,FALSE,The Hustler,2978
1961,BEST MOTION PICTURE,FALSE,Judgment at Nuremberg,2979
1961,SHORT SUBJECT (Cartoon),FALSE,Aquamania,2980
1961,SHORT SUBJECT (Cartoon),FALSE,Beep Prepared,2981
1961,SHORT SUBJECT (Cartoon),FALSE,Nelly's Folly,2982
1961,SHORT SUBJECT (Cartoon),FALSE,The Pied Piper of Guadalupe,2983
1961,SHORT SUBJECT (Live Action),FALSE,Ballon Vole (Play Ball!),2984
1961,SHORT SUBJECT (Live Action),FALSE,The Face of Jesus,2985
1961,SHORT SUBJECT (Live Action),FALSE,Rooftops of New York,2986
1961,SHORT SUBJECT (Live Action),FALSE,"Very Nice, Very Nice",2987
1961,SOUND,FALSE,The Children's Hour,2988
1961,SOUND,FALSE,Flower Drum Song,2989
1961,SOUND,FALSE,The Guns of Navarone,2990
1961,SOUND,FALSE,The Parent Trap,2991
1961,SPECIAL EFFECTS,FALSE,The Absent Minded Professor,2992
1961,WRITING (Screenplay--based on material from another medium),FALSE,Breakfast at Tiffany's,2993
1961,WRITING (Screenplay--based on material from another medium),FALSE,The Guns of Navarone,2994
1961,WRITING (Screenplay--based on material from another medium),FALSE,The Hustler,2995
1961,WRITING (Screenplay--based on material from another medium),FALSE,West Side Story,2996
1961,WRITING (Story and Screenplay--written directly for the screen),FALSE,Ballad of a Soldier,2997
1961,WRITING (Story and Screenplay--written directly for the screen),FALSE,General Della Rovere,2998
1961,WRITING (Story and Screenplay--written directly for the screen),FALSE,La Dolce Vita,2999
1961,WRITING (Story and Screenplay--written directly for the screen),FALSE,Lover Come Back,3000
1962,ACTOR,FALSE,Burt Lancaster,3001
1962,ACTOR,FALSE,Jack Lemmon,3002
1962,ACTOR,FALSE,Marcello Mastroianni,3003
1962,ACTOR,FALSE,Peter O'Toole,3004
1962,ACTOR IN A SUPPORTING ROLE,FALSE,Victor Buono,3005
1962,ACTOR IN A SUPPORTING ROLE,FALSE,Telly Savalas,3006
1962,ACTOR IN A SUPPORTING ROLE,FALSE,Omar Sharif,3007
1962,ACTOR IN A SUPPORTING ROLE,FALSE,Terence Stamp,3008
1962,ACTRESS,FALSE,Bette Davis,3009
1962,ACTRESS,FALSE,Katharine Hepburn,3010
1962,ACTRESS,FALSE,Geraldine Page,3011
1962,ACTRESS,FALSE,Lee Remick,3012
1962,ACTRESS IN A SUPPORTING ROLE,FALSE,Mary Badham,3013
1962,ACTRESS IN A SUPPORTING ROLE,FALSE,Shirley Knight,3014
1962,ACTRESS IN A SUPPORTING ROLE,FALSE,Angela Lansbury,3015
1962,ACTRESS IN A SUPPORTING ROLE,FALSE,Thelma Ritter,3016
1962,ART DIRECTION (Black-and-White),FALSE,Days of Wine and Roses,3017
1962,ART DIRECTION (Black-and-White),FALSE,The Longest Day,3018
1962,ART DIRECTION (Black-and-White),FALSE,Period of Adjustment,3019
1962,ART DIRECTION (Black-and-White),FALSE,The Pigeon That Took Rome,3020
1962,ART DIRECTION (Color),FALSE,Meredith Willson's The Music Man,3021
1962,ART DIRECTION (Color),FALSE,Mutiny on the Bounty,3022
1962,ART DIRECTION (Color),FALSE,That Touch of Mink,3023
1962,ART DIRECTION (Color),FALSE,The Wonderful World of the Brothers Grimm,3024
1962,CINEMATOGRAPHY (Black-and-White),FALSE,Birdman of Alcatraz,3025
1962,CINEMATOGRAPHY (Black-and-White),FALSE,To Kill a Mockingbird,3026
1962,CINEMATOGRAPHY (Black-and-White),FALSE,Two for the Seesaw,3027
1962,CINEMATOGRAPHY (Black-and-White),FALSE,What Ever Happened to Baby Jane?,3028
1962,CINEMATOGRAPHY (Color),FALSE,Gypsy,3029
1962,CINEMATOGRAPHY (Color),FALSE,Hatari!,3030
1962,CINEMATOGRAPHY (Color),FALSE,Mutiny on the Bounty,3031
1962,CINEMATOGRAPHY (Color),FALSE,The Wonderful World of the Brothers Grimm,3032
1962,COSTUME DESIGN (Black-and-White),FALSE,Days of Wine and Roses,3033
1962,COSTUME DESIGN (Black-and-White),FALSE,The Man Who Shot Liberty Valance,3034
1962,COSTUME DESIGN (Black-and-White),FALSE,The Miracle Worker,3035
1962,COSTUME DESIGN (Black-and-White),FALSE,Phaedra,3036
1962,COSTUME DESIGN (Color),FALSE,Bon Voyage!,3037
1962,COSTUME DESIGN (Color),FALSE,Gypsy,3038
1962,COSTUME DESIGN (Color),FALSE,Meredith Willson's The Music Man,3039
1962,COSTUME DESIGN (Color),FALSE,My Geisha,3040
1962,DIRECTING,FALSE,David and Lisa,3041
1962,DIRECTING,FALSE,Divorce--Italian Style,3042
1962,DIRECTING,FALSE,The Miracle Worker,3043
1962,DIRECTING,FALSE,To Kill a Mockingbird,3044
1962,DOCUMENTARY (Feature),FALSE,Alvorada (Brazil's Changing Face),3045
1962,DOCUMENTARY (Short Subject),FALSE,The John Glenn Story,3046
1962,DOCUMENTARY (Short Subject),FALSE,The Road to the Wall,3047
1962,FILM EDITING,FALSE,The Longest Day,3048
1962,FILM EDITING,FALSE,The Manchurian Candidate,3049
1962,FILM EDITING,FALSE,Meredith Willson's The Music Man,3050
1962,FILM EDITING,FALSE,Mutiny on the Bounty,3051
1962,FOREIGN LANGUAGE FILM,FALSE,Electra,3052
1962,FOREIGN LANGUAGE FILM,FALSE,The Four Days of Naples,3053
1962,FOREIGN LANGUAGE FILM,FALSE,Keeper of Promises (The Given Word),3054
1962,FOREIGN LANGUAGE FILM,FALSE,Tlayucan,3055
1962,MUSIC (Music Score--substantially original),FALSE,Freud,3056
1962,MUSIC (Music Score--substantially original),FALSE,Mutiny on the Bounty,3057
1962,MUSIC (Music Score--substantially original),FALSE,Taras Bulba,3058
1962,MUSIC (Music Score--substantially original),FALSE,To Kill a Mockingbird,3059
1962,MUSIC (Scoring of Music--adaptation or treatment),FALSE,Billy Rose's Jumbo,3060
1962,MUSIC (Scoring of Music--adaptation or treatment),FALSE,Gigot,3061
1962,MUSIC (Scoring of Music--adaptation or treatment),FALSE,Gypsy,3062
1962,MUSIC (Scoring of Music--adaptation or treatment),FALSE,The Wonderful World of the Brothers Grimm,3063
1962,MUSIC (Song),FALSE,Mutiny on the Bounty,3064
1962,MUSIC (Song),FALSE,Two for the Seesaw,3065
1962,MUSIC (Song),FALSE,Tender Is the Night,3066
1962,MUSIC (Song),FALSE,Walk on the Wild Side,3067
1962,BEST PICTURE,FALSE,The Longest Day,3068
1962,BEST PICTURE,FALSE,Meredith Willson's The Music Man,3069
1962,BEST PICTURE,FALSE,Mutiny on the Bounty,3070
1962,BEST PICTURE,FALSE,To Kill a Mockingbird,3071
1962,SHORT SUBJECT (Cartoon),FALSE,Icarus Montgolfier Wright,3072
1962,SHORT SUBJECT (Cartoon),FALSE,Now Hear This,3073
1962,SHORT SUBJECT (Cartoon),FALSE,Self Defense--For Cowards,3074
1962,SHORT SUBJECT (Cartoon),FALSE,Symposium on Popular Songs,3075
1962,SHORT SUBJECT (Live Action),FALSE,Big City Blues,3076
1962,SHORT SUBJECT (Live Action),FALSE,The Cadillac,3077
1962,SHORT SUBJECT (Live Action),FALSE,The Cliff Dwellers (formerly titled 'One Plus One'),3078
1962,SHORT SUBJECT (Live Action),FALSE,Pan,3079
1962,SOUND,FALSE,Bon Voyage!,3080
1962,SOUND,FALSE,Meredith Willson's The Music Man,3081
1962,SOUND,FALSE,That Touch of Mink,3082
1962,SOUND,FALSE,What Ever Happened to Baby Jane?,3083
1962,SPECIAL EFFECTS,FALSE,Mutiny on the Bounty,3084
1962,WRITING (Screenplay--based on material from another medium),FALSE,David and Lisa,3085
1962,WRITING (Screenplay--based on material from another medium),FALSE,Lawrence of Arabia,3086
1962,WRITING (Screenplay--based on material from another medium),FALSE,Lolita,3087
1962,WRITING (Screenplay--based on material from another medium),FALSE,The Miracle Worker,3088
1962,WRITING (Story and Screenplay--written directly for the screen),FALSE,Freud,3089
1962,WRITING (Story and Screenplay--written directly for the screen),FALSE,Last Year at Marienbad,3090
1962,WRITING (Story and Screenplay--written directly for the screen),FALSE,That Touch of Mink,3091
1962,WRITING (Story and Screenplay--written directly for the screen),FALSE,Through a Glass Darkly,3092
1963,ACTOR,FALSE,Albert Finney,3093
1963,ACTOR,FALSE,Richard Harris,3094
1963,ACTOR,FALSE,Rex Harrison,3095
1963,ACTOR,FALSE,Paul Newman,3096
1963,ACTOR IN A SUPPORTING ROLE,FALSE,Nick Adams,3097
1963,ACTOR IN A SUPPORTING ROLE,FALSE,Bobby Darin,3098
1963,ACTOR IN A SUPPORTING ROLE,FALSE,Hugh Griffith,3099
1963,ACTOR IN A SUPPORTING ROLE,FALSE,John Huston,3100
1963,ACTRESS,FALSE,Leslie Caron,3101
1963,ACTRESS,FALSE,Shirley MacLaine,3102
1963,ACTRESS,FALSE,Rachel Roberts,3103
1963,ACTRESS,FALSE,Natalie Wood,3104
1963,ACTRESS IN A SUPPORTING ROLE,FALSE,Diane Cilento,3105
1963,ACTRESS IN A SUPPORTING ROLE,FALSE,Dame Edith Evans,3106
1963,ACTRESS IN A SUPPORTING ROLE,FALSE,Joyce Redman,3107
1963,ACTRESS IN A SUPPORTING ROLE,FALSE,Lilia Skala,3108
1963,ART DIRECTION (Black-and-White),FALSE,Federico Fellini's 8-1/2,3109
1963,ART DIRECTION (Black-and-White),FALSE,Hud,3110
1963,ART DIRECTION (Black-and-White),FALSE,Love with the Proper Stranger,3111
1963,ART DIRECTION (Black-and-White),FALSE,Twilight of Honor,3112
1963,ART DIRECTION (Color),FALSE,The Cardinal,3113
1963,ART DIRECTION (Color),FALSE,Come Blow Your Horn,3114
1963,ART DIRECTION (Color),FALSE,How the West Was Won,3115
1963,ART DIRECTION (Color),FALSE,Tom Jones,3116
1963,CINEMATOGRAPHY (Black-and-White),FALSE,The Balcony,3117
1963,CINEMATOGRAPHY (Black-and-White),FALSE,The Caretakers,3118
1963,CINEMATOGRAPHY (Black-and-White),FALSE,Lilies of the Field,3119
1963,CINEMATOGRAPHY (Black-and-White),FALSE,Love with the Proper Stranger,3120
1963,CINEMATOGRAPHY (Color),FALSE,The Cardinal,3121
1963,CINEMATOGRAPHY (Color),FALSE,How the West Was Won,3122
1963,CINEMATOGRAPHY (Color),FALSE,Irma La Douce,3123
1963,CINEMATOGRAPHY (Color),FALSE,"It's a Mad, Mad, Mad, Mad World",3124
1963,COSTUME DESIGN (Black-and-White),FALSE,Love with the Proper Stranger,3125
1963,COSTUME DESIGN (Black-and-White),FALSE,The Stripper,3126
1963,COSTUME DESIGN (Black-and-White),FALSE,Toys in the Attic,3127
1963,COSTUME DESIGN (Black-and-White),FALSE,Wives and Lovers,3128
1963,COSTUME DESIGN (Color),FALSE,The Cardinal,3129
1963,COSTUME DESIGN (Color),FALSE,How the West Was Won,3130
1963,COSTUME DESIGN (Color),FALSE,The Leopard,3131
1963,COSTUME DESIGN (Color),FALSE,A New Kind of Love,3132
1963,DIRECTING,FALSE,America America,3133
1963,DIRECTING,FALSE,The Cardinal,3134
1963,DIRECTING,FALSE,Federico Fellini's 8-1/2,3135
1963,DIRECTING,FALSE,Hud,3136
1963,DOCUMENTARY (Feature),FALSE,Le Maillon et la Chaine (The Link and the Chain),3137
1963,DOCUMENTARY (Feature),FALSE,Terminus,3138
1963,DOCUMENTARY (Feature),FALSE,The Yanks Are Coming,3139
1963,DOCUMENTARY (Short Subject),FALSE,The Five Cities of June,3140
1963,DOCUMENTARY (Short Subject),FALSE,The Spirit of America,3141
1963,DOCUMENTARY (Short Subject),FALSE,Thirty Million Letters,3142
1963,DOCUMENTARY (Short Subject),FALSE,To Live Again,3143
1963,FILM EDITING,FALSE,The Cardinal,3144
